#	#
#	＃
$59	$59
$59	５９ €
$69	$  69
$69	$  ６９
$69	$69
$99	$99
$99	€ 99
%	％
%	%
'anno	'anno
'anno	anno
'esprit	'esprit 
'esprit	'esprit
'esprit	 ｌ 'ｅｓｐｒｉｔ  ｒｉｃｈｅ 
'r	'r
'r	'ｒ
'％	'％
'％	' %
'ａｚｕｒ	'ａｚｕｒ
'ａｚｕｒ	０６１５０
'ｃｈａｒ'	' ｃｈａｒ '
'ｃｈａｒ'	'ｃｈａｒ'
'ｃｌｉｅｎｔ'	' ｃｌｉｅｎｔ'
'ｃｌｉｅｎｔ'	'ｃｌｉｅｎｔ'
'ｅｎ	「 園
'ｅｎ	'ｅｎ
'ｅｎ	の 「 円
'ｈｉ'	'ｈｉ'
'ｈｉ'	「 ヒ 」
'ｋｅｙ	' ｋｅｙ
'ｋｅｙ	'ｋｅｙ
'ｋｅｙｗｏｒｄｓ	'ｋｅｙｗｏｒｄｓ
'ｋｅｙｗｏｒｄｓ	' ｋｅｙｗｏｒｄ
'ｌ	' リットル
'ｌ	'ｌ
'ｌｅｔｔｅｒｓ	' ｌｅｔｔｅｒｓ
'ｌｅｔｔｅｒｓ	'ｌｅｔｔｅｒｓ
'ｏｔｅｌ	'ｏｔｅｌ
'ｏｔｅｌ	art 'otel 
'ｒ	'ｒ
'ｒ	'r
'ｒｅｑｕｉｒｅｄ	'ｒｅｑｕｉｒｅｄ
'ｒｅｑｕｉｒｅｄ	 'ｒｅｑｕｉｒｅｄ
'ｒｓｓ２＿ｕｒｌ	'ｒｓｓ２＿ｕｒｌ  ｐｈｐ
'ｒｓｓ２＿ｕｒｌ	'ｒｓｓ２＿ｕｒｌ  ｐｈｐ の
'ｒｓｓ２＿ｕｒｌ	'ｒｓｓ２＿ｕｒｌ
'ｕｓｅｒｎａｍｅ	'ｕｓｅｒｎａｍｅ
'ｕｓｅｒｎａｍｅ	' ユーザ 名
'｝	' }
'｝	'｝
*t	* . ts 
*t	* t !
*t	*t
*t	＊ ｔ
0	0
0	０
0001	0001
0001	０００１
0015	0015
0015	 ００１５
0018	0018
0018	００７７
0030	0030
0030	００３０
0033	0033
0033	ntt  コム
0034	0034
0034	００３４
0039	0039
0039	００３９
0041	0041
0041	００４１
0044	0044
0044	００４４
0049	0049
0049	ジョン jairo ラリオス
0056	0056
0056	００５６
0061	0 …
0061	0061
0075	0075
0075	0079
0079	0075
0079	0079
009	009
009	００９
014	014 
014	014
014	017
014	を 014
014	０１４
0140012	0140012
0140012	を ０１４００１２
017	014 
017	014
017	017
017	を 014
017	０１４
0600	0600
0600	 ０６００ 
075	075
075	０７５
1,290	1, 290
1,290	1,290
10	10
10	１０
100	100
100	１００
1001	１００１
1001	1001
1003	1003
1003	１００３
100320	100320
100320	100327
100327	100320
100327	100327
1005	1005
1005	１００５ 年 （ 寛弘 ２ 年 ）
1006	1006
1006	1006 年
1006	１００６ 年
1006	１００６ ）
1007	１００７
1007	1007
101	101
101	１０１
1013	1013
1013	１０１３
102	102
102	１０２
1023	1023
1023	１０２３
1024	１０２４
1024	1024
1028	1028
1028	１０２８
1030	1030
1030	1030 年
1030	１０３０
1038	1038
1038	１０３８
1039	１０３９
1039	1039
1040	１０４０
1040	1040
1044	１０４４
1044	１０４４ 年
1044	1044
1049	1049
1049	１０４９
105	105
105	１０５
10646	10646
10646	１０６４６
1070	1070
1070	１０７０
1073	1073
1073	１０７３
1079	1079
1079	１０７９
1080	１０８０
1080	1080
1081	1081
1081	１０７８
11	11
11	１１
11,000	11,000
11,000	11000
110	110
110	１１０
11000	11,000
11000	11000
1105	１１０５
1105	1105
1110	1110
1110	１１１０
1112	1112
1112	１１１２
1114	1114
1114	１１１４
1120	１１２０
1120	1120
11211	 １１２１１ 
11211	11211
1122	1122
1122	１１２２
1123	1123
1123	１１２３
11232	11232
11232	 １１２３８ 
1136	1136
1136	１１３５ 年
1138	1138
1138	天承 2 年 （ 1132 年 ）
1138	１１３２
114	114
114	１１４
115	115
115	１１５
1153	1153
1153	仁平 ３ 年 （ １１５３ 年 ）
116	１１６
116	116
1192	1 , 192
1192	1192
1194	1194
1194	建久 年 （ 1194 年 ）
12	12
12	１２
1206	承元 2 年 （ 1208 年 ）
1206	1206
1209	1209
1209	１２０９
12164	12164
12164	c 12164
1218	1218
1218	１２１８
122	122
122	１２２
1222	1222
1222	１２２２ 年
1226	嘉禄 ２ 年 （ １２２６ 年 ）
1226	１２２６
1226	1226
1227	1227
1227	１２２７ 年
1233	1233
1233	貞永 ２ 年 （ １２３３ 年 ）
1233	１２３３
1233	１２３３ 年
1238	1238
1238	１２３８
1243	1243
1243	１２４３
1245	1245
1245	１２４５
1249	１２５１
1249	1249
125	125
125	１２５
1254	1254
1254	１２５４
1254	１２５４ 年
1258	1258
1258	１２５７
1279	1279
1279	１２９２
1294	1294
1294	1294 年 （ 永仁 2 年 ）
1294	1294 年 （ 永仁 2 ）
1295	1295
1295	1295 年
1295	１２９５ 年 （ 永仁 ３ ）
1298	1298
1298	１２９８
13	13
13	１３
131072	131072
131072	 131072
1312	1312
1312	正和 元年 （ １３１２ 年 ）
1312	１３１２
1312	１３１２ 年
1316	1316
1316	１３１６
131人	131人
131人	１３４  ゲスト
131人	１３５  ゲスト
132	１３２
132	132
1321	1321
1321	１３２１
1323	1323
1323	元亨 3 年 （ 1323 年 ）
1323	１３２３ 年
1327	1327
1327	１３２７
1327	1327 年 （ 嘉暦 2 年 ）
1330	1330 年 （ 元徳 2 ）
1330	1330
1330	2 年 （ 1330 年 ）
1339	1339
1339	1339 年
1339	延元 4 年 （ 1339 年 ）
1339	１３３９ 年 （ 延元 ４ 年 ）
1340	１３４０ 年
1340	1340
1346	1346
1346	１３５２ 年
1350	1350
1350	１３５０ 年
1354	1354
1354	１３５４
1356	1356
1356	１３６２ 年
1363	1363
1363	１３６３ 年
1367	1367
1367	チーフ アドバイザー
1371	1371 年
1371	1371
1371	の 1371 年
1371	１３７１ 年
1378	１３７８
1378	1378
1378	１３７８ 年 ） ４
1381	1381
1381	１３８１ 年
1383	1383
1383	1383 年
1385	1385
1385	１３８５
1385	1396
1390	1390
1390	１３９０ 年
1394	1394
1394	１３９４
1396	1385
1396	１３８５
1396	1396
14	14
14	１４
14000	14000
14000	14000 シリーズ
14001	14001
14001	１４００１
1405	1405
1405	１４０５
1410	1410
1410	1410 年 （ 応永 17 年 ）
1413	1413
1413	1413 年
1413	1413 年 （ 応永 20 ）
1413	同 20 年
1416	１４１６ 年
1416	1416
1416	1416 年
1416	1416 年 （ 応永 23 ）
1425	1425
1425	1425 年 （ 応永 32 ）
1425	１４２５ 年
1427	1427
1427	1427 年 （ 応永 34 ）
1429	1429
1429	応永 18 年 （ 1411 年 ）
1429	１４１１
1430	1430
1430	1430 年
1430	１４３０
1434	1434
1434	１４３６
1442	1442
1442	１４４２ 年
1449	1470 年
1449	1449
1449	1490
1454	1454
1454	1664  年
1478	1478
1478	１４７８
1488	1488
1488	 1488
1490	1470 年
1490	1449
1490	1490
1498	1498
1498	 1498
1499	1499 年
1499	1499
15	15
15	１５
1500	1500
1500	１５００
150000	150000
150000	150000 の
1534	１７５７ 年
1534	1534
1537	1537
1537	天文 6 年 （ 1537 年 ）
1589	1589
1589	1589 年 （ 天正 17 年 ）
1589	１５８９ 年
16	16
16	１６
160	160
160	１６０
160448	160448 
160448	160448
1607	1607
1607	２０１４
162	１６２
162	162
1627	1627
1627	寛文 12
163	163
163	１６３
164	164
164	１６４
1641	1641
1641	寛永 18 年
1641	１６４１ 年
1642	1642
1642	1642 年
1642	寛永 １９ 年 （ １６４２ 年 ）
1646	1646
